economy,time,Country,Time,DT.DOD.DECT.GN.ZS,FP.CPI.TOTL.ZG,GC.DOD.TOTL.GD.ZS,NY.GDP.MKTP.KD.ZG,NY.GDP.PCAP.KD,SI.POV.GINI,SL.UEM.TOTL.ZS
PRI,YR1979,Puerto Rico (US),1979,,,,7.90682468770329,15851.8922762492,,
PRI,YR1978,Puerto Rico (US),1978,,,,6.93194622500064,14871.8653023492,,
PRI,YR1977,Puerto Rico (US),1977,,,,5.95068223635388,14091.1890829061,,
PRI,YR1976,Puerto Rico (US),1976,,,,6.24308781212062,13495.6681144974,,
PRI,YR1975,Puerto Rico (US),1975,,,,-0.654567385249976,12914.147028929,,
PRI,YR1974,Puerto Rico (US),1974,,,,2.91737849093647,13241.1544199625,,
PRI,YR1973,Puerto Rico (US),1973,,,,6.34489584805942,13136.2534761284,,
PRI,YR1972,Puerto Rico (US),1972,,,,7.17357497675278,12622.2837580479,,
PRI,YR1971,Puerto Rico (US),1971,,,,6.36544857550854,12012.2119183888,,
PRI,YR1970,Puerto Rico (US),1970,,,,8.39791794437848,11476.950423649,,
PRI,YR1969,Puerto Rico (US),1969,,,,9.37523403803715,10721.3194257597,,
PRI,YR1968,Puerto Rico (US),1968,,,,5.18043459789826,9883.65391549028,,
PRI,YR1967,Puerto Rico (US),1967,,,,6.2232233534659,9455.06963790206,,
PRI,YR1966,Puerto Rico (US),1966,,,,7.49914839628794,8971.25300484044,,
PRI,YR1965,Puerto Rico (US),1965,,,,9.204842464826,8445.13486921158,,
PRI,YR1964,Puerto Rico (US),1964,,,,7.06092372128818,7854.21072427467,,
PRI,YR1963,Puerto Rico (US),1963,,,,8.65104700867182,7481.3063755951,,
PRI,YR1962,Puerto Rico (US),1962,,,,8.32331253214566,7037.95690981374,,
PRI,YR1961,Puerto Rico (US),1961,,,,7.04173847056543,6634.17460480037,,
PRI,YR1960,Puerto Rico (US),1960,,,,,6307.40729273886,,
URY,YR2023,Uruguay,2023,,5.86910359896119,62.3670975864135,0.742128785315927,18378.9833563662,40.9,8.355
URY,YR2022,Uruguay,2022,,9.10437983075437,54.2372595164662,4.48622703072073,18228.3558443761,40.6,7.877
URY,YR2021,Uruguay,2021,,7.74791402314762,58.1130528659423,5.84427312558179,17416.0052208869,40.8,9.328
URY,YR2020,Uruguay,2020,,9.75640636078194,60.4014180930182,-7.35732706484723,16443.3635000843,40.2,10.413
URY,YR2019,Uruguay,2019,,7.88198870879619,50.1314492009057,0.928351141267498,17758.4384372986,39.7,8.836
URY,YR2018,Uruguay,2018,,7.60653360377047,47.3414750646128,0.164777608940113,17608.9441195037,39.7,8.336
URY,YR2017,Uruguay,2017,,6.2180938256186,45.0744196888857,1.74037643374211,17611.6036701032,39.5,7.89
URY,YR2016,Uruguay,2016,,9.6394134763508,46.4584676110441,1.68979822971775,17357.2349992841,39.7,7.841
URY,YR2015,Uruguay,2015,,8.66626987079328,47.27655851426,0.370741257681345,17125.9016800298,40.1,7.488
URY,YR2014,Uruguay,2014,,8.87735333229828,41.2850007392277,3.23879122952364,17122.0364563225,40.1,6.547
URY,YR2013,Uruguay,2013,,8.57513504005397,40.0884943756463,4.63753862902416,16639.4054750651,40.5,6.444
URY,YR2012,Uruguay,2012,,8.09776580573602,41.0282347517241,3.53817872056869,15949.3176985435,39.9,6.451
URY,YR2011,Uruguay,2011,,8.0928320630299,43.2074168752496,5.16213302463606,15443.9961926395,42.2,6.307
URY,YR2010,Uruguay,2010,,6.69870886978132,42.4666388098334,7.8034096507169,14722.3780081191,44.5,7.158
URY,YR2009,Uruguay,2009,,7.06221874388574,47.6955014400928,4.24349419462426,13691.71420689,45.5,7.74
URY,YR2008,Uruguay,2008,,7.87707374730888,55.8665794694501,7.17614466455107,13165.83628166,45.1,8.025
URY,YR2007,Uruguay,2007,,8.11464561179313,57.5599818827522,6.54151084504817,12310.482735502,46.4,9.403
URY,YR2006,Uruguay,2006,,6.39764974385131,68.4607045919814,4.09857735445401,11574.470540231,45.9,10.844
URY,YR2005,Uruguay,2005,,4.6992773903564,76.1144597007906,7.4601321302473,11131.3984890038,44.7,12.009
URY,YR2004,Uruguay,2004,,9.15760507540997,85.4255941362735,5.00416035564457,10366.9067382871,45.9,12.98
URY,YR2003,Uruguay,2003,,19.3797301743995,105.602780865499,0.805283915893824,9878.75684344081,45.0,16.661
URY,YR2002,Uruguay,2002,,13.9724725913515,95.2678607213147,-7.73200721540044,9806.7713064359,45.5,16.648
URY,YR2001,Uruguay,2001,,4.3593406521727,40.6433348447185,-3.84412995940374,10643.5574019273,45.0,15.052
URY,YR2000,Uruguay,2000,,4.76382472733251,,-1.92993063549235,11096.3309569487,43.4,12.627
URY,YR1999,Uruguay,1999,,5.65868803927908,,-1.52094591992036,11357.0866859804,,10.466
URY,YR1998,Uruguay,1998,,10.8110703055616,,4.51889009679091,11584.9491858277,42.5,9.362
URY,YR1997,Uruguay,1997,,19.8188093183779,,8.54768320111596,11138.8676127212,41.5,11.44
URY,YR1996,Uruguay,1996,,28.3420486004309,,5.57795776385868,10316.2027570949,40.8,11.93
URY,YR1995,Uruguay,1995,,42.2483197983755,,-1.44759896894408,9822.89680356996,40.9,10.02
URY,YR1994,Uruguay,1994,,44.7360421521933,24.5301880718095,7.28134264410127,10019.3479243955,,9.04
URY,YR1993,Uruguay,1993,,54.1007924425194,21.8791430371302,2.65754610698545,9388.10939080161,,8.35
URY,YR1992,Uruguay,1992,,68.4591938395374,23.6047773194107,7.93158841395443,9193.55122074713,41.5,8.96
URY,YR1991,Uruguay,1991,,101.971683202507,24.5905757591411,3.53880850451309,8565.26927800028,,8.95
URY,YR1990,Uruguay,1990,,112.525905573023,31.5959630364015,0.297348378681562,8320.3559048693,,
URY,YR1989,Uruguay,1989,,80.4474367280735,,1.1039010238153,8344.46966462033,42.4,
URY,YR1988,Uruguay,1988,,62.1919564596004,,1.48093746177193,8302.57484462415,,
URY,YR1987,Uruguay,1987,,63.5666624326724,,7.99313720510438,8229.87299178332,,
URY,YR1986,Uruguay,1986,,76.3806364119544,,8.80980829469384,7663.58167679033,,
URY,YR1985,Uruguay,1985,,72.2225644287756,,1.46653602887281,7080.00108604848,,
URY,YR1984,Uruguay,1984,,55.3044235418763,,-1.142617449752,7011.48236418771,,
URY,YR1983,Uruguay,1983,,49.1973796505637,,-10.274399195032,7125.0572968269,,
URY,YR1982,Uruguay,1982,,18.9925012952182,,-9.75787146088504,7976.3987522595,,
URY,YR1981,Uruguay,1981,,34.0453358609474,,1.55955982937495,8875.41372143275,43.6,
URY,YR1980,Uruguay,1980,,63.4758304314673,,5.84340090113461,8772.55429720278,,
URY,YR1979,Uruguay,1979,,66.8442861850437,,6.1991167323612,8322.21087541239,,
URY,YR1978,Uruguay,1978,,44.5483436672392,,5.37398534767648,7874.42397763508,,
URY,YR1977,Uruguay,1977,,58.1961750215737,,1.45546117847255,7514.58267665845,,
URY,YR1976,Uruguay,1976,,50.623049560462,,3.93547017536275,7453.06660958971,,
URY,YR1975,Uruguay,1975,,81.4053840067419,,6.09691431298931,7218.47356615208,,
URY,YR1974,Uruguay,1974,,77.213413779201,,2.89534459834873,6847.46769966687,,
URY,YR1973,Uruguay,1973,,96.9972653187058,,0.275199617416817,6694.22057407495,,
URY,YR1972,Uruguay,1972,,76.4849237828812,,-1.31956986163931,6712.49475408714,,
URY,YR1971,Uruguay,1971,,23.9530889061731,,-0.251711531030196,6839.05314002361,,
URY,YR1970,Uruguay,1970,,16.3061449435998,,2.33321338074524,6894.77166584278,,
URY,YR1969,Uruguay,1969,,20.9666666659998,,5.8647406331108,6778.45463653142,,
URY,YR1968,Uruguay,1968,,125.336991126492,,1.88891174472745,6447.95879059088,,
URY,YR1967,Uruguay,1967,,89.2752972850379,,-3.65683411281653,6380.1382925838,,
URY,YR1966,Uruguay,1966,,73.4626932061085,,3.06285593493642,6682.54699505643,,
URY,YR1965,Uruguay,1965,,56.5565565566607,,1.04560405431261,6547.98299761764,,
URY,YR1964,Uruguay,1964,,42.3694157015186,,2.44052077893583,6548.58687153197,,
URY,YR1963,Uruguay,1963,,21.2546957175585,,0.170458855734793,6464.23937649481,,
URY,YR1962,Uruguay,1962,,10.9074243811899,,-1.57454885002421,6529.05672885775,,
URY,YR1961,Uruguay,1961,,22.747263986796,,2.49303791805684,6714.42564871062,,
URY,YR1960,Uruguay,1960,,38.5040374002647,,,6634.19064094179,,
CHL,YR2023,Chile,2023,,7.58168251407962,,0.521367977246825,14280.3475638842,,9.013
CHL,YR2022,Chile,2022,,11.643866711056,,2.15399356192458,14283.1489501524,43.0,8.249
CHL,YR2021,Chile,2021,,4.52456838259144,,11.3149204879049,14051.4713630677,,9.281
CHL,YR2020,Chile,2020,,3.04549084804326,,-6.14347479224092,12679.024004022,47.0,10.934
CHL,YR2019,Chile,2019,,2.55754475703327,,0.634367533828438,13630.5935435578,,7.493
CHL,YR2018,Chile,2018,,2.43488981353057,,3.99002947789977,13763.0068844795,,7.623
CHL,YR2017,Chile,2017,,2.18271846868519,,1.35769537343957,13473.3458532934,45.3,7.257
CHL,YR2016,Chile,2016,,3.78619355893118,,1.753038749071,13505.097711133,,6.926
CHL,YR2015,Chile,2015,,4.34877353217044,,2.15194249981184,13433.9202987032,45.3,6.605
CHL,YR2014,Chile,2014,,4.71867527854672,,1.79264947139259,13285.9540361192,,6.761
CHL,YR2013,Chile,2013,,1.7895555398459,,3.30850824710085,13182.7329619856,46.8,6.361
CHL,YR2012,Chile,2012,,3.00744840213047,,6.15534001855494,12882.834417927,,6.79
CHL,YR2011,Chile,2011,,3.34121694259302,,6.22389678509138,12252.8441074615,46.9,7.492
CHL,YR2010,Chile,2010,,1.41071107954321,,5.85165102224047,11649.2897090856,,8.547
CHL,YR2009,Chile,2009,,0.353045178360937,,-1.11803723642878,11116.4093443103,47.4,11.313
CHL,YR2008,Chile,2008,,8.71626873039607,,3.78939280635238,11356.0922105983,,9.285
CHL,YR2007,Chile,2007,,4.40779938398044,,5.16823098528431,11051.3450717678,,8.427
CHL,YR2006,Chile,2006,,3.39201733699405,,6.04999082563968,10611.6144012877,47.7,9.024
CHL,YR2005,Chile,2005,,3.05257621387849,,5.83704571917758,10104.4208391373,,9.34
CHL,YR2004,Chile,2004,,1.05473871403517,,6.67425416822923,9642.37478651228,,10.162
CHL,YR2003,Chile,2003,,2.8101787574361,,4.72324526861041,9130.7842621819,51.5,9.765
CHL,YR2002,Chile,2002,,2.48939816650705,,3.20279913520113,8810.69052712257,,10.168
CHL,YR2001,Chile,2001,,3.56910053001467,,3.15403492459967,8632.0148244056,,10.39
CHL,YR2000,Chile,2000,,3.84327295706565,13.1456400053184,4.9716214882971,8465.35303258864,52.8,10.491
CHL,YR1999,Chile,1999,,3.33687917526023,13.2770070115782,-0.2736313981937,8161.45168872186,,11.158
CHL,YR1998,Chile,1998,,5.11024954517559,12.1152964047133,4.18088662700669,8287.45061096547,55.5,7.307
CHL,YR1997,Chile,1997,,6.13386464357927,12.7798231837826,7.3917392684331,8058.94228801535,,7.136
CHL,YR1996,Chile,1996,,7.35911781788767,14.5844761393369,7.1148626270751,7605.28953010603,54.9,7.414
CHL,YR1995,Chile,1995,,8.23263034116114,17.2839264371757,9.25542757753573,7201.13100361441,,4.7
CHL,YR1994,Chile,1994,,11.4431196444973,,5.07680374667352,6688.29717704707,56.4,5.87
CHL,YR1993,Chile,1993,,12.7277669490964,,6.6855844008042,6461.73217350303,,4.49
CHL,YR1992,Chile,1992,,15.4258064688928,,11.5019314370192,6151.76546454326,54.8,4.35
CHL,YR1991,Chile,1991,,21.7844124277757,,7.75620189312957,5606.86557277047,,5.23
CHL,YR1990,Chile,1990,,26.0364811362364,,3.59872304691744,5290.53694835535,57.2,
CHL,YR1989,Chile,1989,,17.0279367308962,,10.3583568690228,5192.61380044824,,
CHL,YR1988,Chile,1988,,14.684351250082,,7.35081069623416,4783.26035220905,,
CHL,YR1987,Chile,1987,,19.8808457201905,,6.73884253090458,4528.6333769652,56.2,
CHL,YR1986,Chile,1986,,19.4768379232582,,5.40556438635799,4310.54362901388,,
CHL,YR1985,Chile,1985,,30.7034989096151,,3.55239860775048,4153.37019930025,,
CHL,YR1984,Chile,1984,,19.8602056602626,,3.98371018713553,4072.50464907353,,
CHL,YR1983,Chile,1983,,27.2571946726204,,-4.9352297090374,3975.62230556306,,
CHL,YR1982,Chile,1982,,9.94102693041832,,-11.5020620535762,4244.09899383271,,
CHL,YR1981,Chile,1981,,19.6868327084319,,6.71863895635887,4866.12669776366,,
CHL,YR1980,Chile,1980,,35.1383405330485,,8.17228334347537,4627.19349061049,,
